timestamp,episode,step,current_center_x,current_center_y,angle,prev_phase_value_x,prev_phase_value_y,prev_phase_value_z,prev_amplitude_value_x,prev_amplitude_value_y,prev_amplitude_value_z,action,centers,reward,difference,delta_x,delta_y,delta_angle,prev_angle,normalized_prev_angle,prev_current_center_x,prev_current_center_y,next_current_center_x,next_current_center_y,next_angle,next_phase_value_x,next_phase_value_y,next_phase_value_z,next_amplitude_value_x,next_amplitude_value_y,next_amplitude_value_z,normalized_next_angle,causing_action,normalized_causing_action,normalized_delta_angle,signal_state,normalized_angle,delta_prev_current_center_x,delta_prev_current_center_y,delta_prev_phase_value_x,delta_prev_phase_value_y,delta_prev_phase_value_z,delta_prev_amplitude_value_x,delta_prev_amplitude_value_y,delta_prev_amplitude_value_z,euclidean_distance,movement_category,movement_purity
2024-08-02 00:38:05.126,2,38,0.654,0.418,15.945395900922849,1.0,1.0,0.0,1.0,0.0,1.0,11,"b'{1: (319, 211), 2: (347, 219)}'",1.5884660857540456,0 days 00:00:00.963000,0.021,0.002,0.0,11.689369175439197,0.0324704699317755,0.633,0.416,0.654,0.418,15.945395900922849,1.0,1.0,0.0,1.0,0.0,1.0,0.0442927663914523,11,1.0,0.0239024051095217,0.3601012066360101,0.0442927663914523,0.014000000000000012,0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.01456021977856105,Forward,1.0
2024-08-02 00:38:10.415,2,44,0.835,0.448,29.248826336546983,1.0,0.0,0.0,1.0,1.0,1.0,7,"b'{1: (411, 223), 2: (436, 237)}'",8.968907045446256,0 days 00:00:00.637000,0.0389999999999999,0.009,10.222168633636102,14.036243467926454,0.0389895651886845,0.796,0.439,0.835,0.448,29.248826336546983,1.0,0.0,0.0,1.0,1.0,1.0,0.0812467398237416,7,0.6363636363636364,0.0854358635275291,0.0323979936032398,0.0812467398237416,0.03400000000000003,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.034014702703389924,Forward & Clockwise,1.0
2024-08-02 00:38:11.071,2,45,0.85,0.458,33.69006752597977,1.0,0.0,0.0,1.0,1.0,1.0,6,"b'{1: (419, 227), 2: (443, 243)}'",5.495097567963926,0 days 00:00:00.656000,0.015,0.01,15.21258286862053,29.248826336546983,0.0812467398237416,0.835,0.448,0.85,0.458,33.69006752597977,1.0,0.0,0.0,0.0,1.0,1.0,0.0935835209054993,6,0.5454545454545454,0.0249425938665488,0.0323979936032398,0.0935835209054993,0.038999999999999924,0.009000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.04002499219237893,Forward & Clockwise,1.0
2024-08-02 00:38:30.939,3,20,0.849,0.467,1.9749340108819524,0.0,1.0,0.0,1.0,0.0,0.0,2,"b'{1: (416, 239), 2: (445, 240)}'",-0.3440498670535181,0 days 00:00:00.980000,0.001,-0.0029999999999999,-8.168478624045463,28.30075576600637,0.0786132104611288,0.848,0.47,0.849,0.467,1.9749340108819524,0.0,0.0,0.0,1.0,0.0,0.0,0.0054859278080054,2,0.1818181818181818,-0.1478492728121994,0.1193141960119314,0.0054859278080054,0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0014142135623730963,Anti-Clockwise,0.9413297287165585
2024-08-02 00:38:31.952,3,21,0.846,0.472,36.86989764584405,0.0,0.0,0.0,1.0,0.0,0.0,11,"b'{1: (417, 233), 2: (441, 251)}'",0.5483609017430527,0 days 00:00:01.013000,-0.003,0.0049999999999999,-26.325821755124423,1.9749340108819524,0.0054859278080054,0.849,0.467,0.846,0.472,36.86989764584405,0.0,0.0,0.0,1.0,0.0,1.0,0.1024163823495668,11,1.0,0.1959746991462111,0.990209387399021,0.1024163823495668,0.0010000000000000009,-0.002999999999999947,0.0,-1.0,0.0,0.0,0.0,0.0,0.0031622776601683295,Anti-Clockwise,0.9585490118545437
2024-08-02 00:38:32.831,3,22,0.839,0.464,23.962488974578207,0.0,0.0,0.0,1.0,0.0,1.0,6,"b'{1: (412, 232), 2: (439, 244)}'",-1.1483370349559032,0 days 00:00:00.879000,-0.007,-0.0079999999999999,34.894963634962096,36.86989764584405,0.1024163823495668,0.846,0.472,0.839,0.464,23.962488974578207,0.0,0.0,0.0,0.0,0.0,1.0,0.0665624693738283,6,0.5454545454545454,-0.0724897024559191,0.8562188635856219,0.0665624693738283,-0.0030000000000000027,0.004999999999999949,0.0,0.0,0.0,0.0,0.0,1.0,0.005830951894845258,Clockwise,0.9432573755356909
2024-08-02 00:38:33.788,3,23,0.826,0.46,28.30075576600637,0.0,0.0,0.0,0.0,0.0,1.0,9,"b'{1: (406, 229), 2: (432, 243)}'",-0.8768137471547303,0 days 00:00:00.957000,-0.013,-0.004,-12.907408671265841,23.962488974578207,0.0665624693738283,0.839,0.464,0.826,0.46,28.30075576600637,0.0,0.0,0.0,0.0,1.0,1.0,0.0786132104611288,9,0.8181818181818182,0.0243642761219073,0.8472053394847205,0.0786132104611288,-0.007000000000000006,-0.007999999999999952,0.0,0.0,0.0,-1.0,0.0,0.0,0.010630145812734616,Left & Anti-Clockwise,1.0
2024-08-02 00:38:49.914,3,42,0.808,0.457,337.0678995624102,1.0,1.0,1.0,1.0,1.0,0.0,11,"b'{1: (397, 240), 2: (423, 229)}'",-0.2469308322103436,0 days 00:00:00.869000,-0.001,-0.002,-13.596481866097633,350.2175929681927,0.9728266471338688,0.809,0.459,0.808,0.457,337.0678995624102,1.0,1.0,1.0,1.0,1.0,1.0,0.936299721006695,11,1.0,-0.0738504053485006,0.1174632244117463,0.936299721006695,-0.0010000000000000009,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0014142135623730963,Anti-Clockwise,0.9639067513878785
2024-08-02 00:38:51.029,3,43,0.798,0.463,330.01836063115064,1.0,1.0,1.0,1.0,1.0,1.0,3,"b'{1: (392, 245), 2: (418, 230)}'",0.1268924943480794,0 days 00:00:01.115000,-0.01,0.006,-13.1496934057825,337.0678995624102,0.936299721006695,0.808,0.457,0.798,0.463,330.01836063115064,1.0,1.0,1.0,1.0,1.0,1.0,0.9167176684198628,3,0.2727272727272727,-0.0395911365784863,0.6066351962606635,0.9167176684198628,-0.0010000000000000009,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,1.0,0.002236067977499792,Anti-Clockwise,0.9423143637598881
2024-08-02 00:38:51.738,3,44,0.757,0.477,337.83365417791754,1.0,1.0,1.0,1.0,1.0,1.0,9,"b'{1: (371, 250), 2: (398, 239)}'",-1.1661139817960051,0 days 00:00:00.709000,-0.041,0.0139999999999999,-7.049538931259576,330.01836063115064,0.9167176684198628,0.798,0.463,0.757,0.477,337.83365417791754,1.0,1.0,1.0,1.0,1.0,1.0,0.938426817160882,9,0.8181818181818182,0.043891715079262,0.6066351962606635,0.938426817160882,-0.010000000000000009,0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.011661903789690611,Backward & Anti-Clockwise,1.0
2024-08-02 00:38:53.401,3,46,0.721,0.484,356.0548137709624,1.0,1.0,1.0,1.0,1.0,1.0,5,"b'{1: (352, 249), 2: (381, 247)}'",-1.1168794248576484,0 days 00:00:00.972000,-0.019,0.003,8.130102354156008,345.96375653207355,0.9610104348113154,0.74,0.481,0.721,0.484,356.0548137709624,1.0,1.0,1.0,1.0,1.0,1.0,0.9890411493637844,5,0.4545454545454545,0.0566727028904838,0.6066351962606635,0.9890411493637844,-0.017000000000000015,0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.017464249196572995,Backward & Clockwise,0.9999999999999999
2024-08-02 00:38:54.120,3,47,0.687,0.48,16.504361381755018,1.0,1.0,1.0,1.0,1.0,1.0,0,"b'{1: (336, 242), 2: (363, 250)}'",-2.4217140312521974,0 days 00:00:00.719000,-0.0339999999999999,-0.004,10.09105723888888,356.0548137709624,0.9890411493637844,0.721,0.484,0.687,0.48,16.504361381755018,0.0,1.0,1.0,1.0,1.0,1.0,0.0458454482826528,0,0.0,0.1148473453826985,0.6066351962606635,0.0458454482826528,-0.019000000000000017,0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.01923538406167136,Backward & Clockwise,1.0
2024-08-02 00:38:55.856,3,49,0.728,0.491,17.8188889145228,0.0,1.0,1.0,1.0,1.0,1.0,7,"b'{1: (356, 247), 2: (384, 256)}'",2.4721034607013737,0 days 00:00:00.725000,0.025,0.009,7.458127592823189,23.962488974578207,0.0665624693738283,0.703,0.482,0.728,0.491,17.8188889145228,0.0,1.0,1.0,1.0,1.0,1.0,0.0494969136514522,7,0.6363636363636364,-0.0345032648848413,0.0201349889020134,0.0494969136514522,0.015999999999999903,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.016124515496597002,Forward & Clockwise,1.0
2024-08-02 00:38:56.581,3,50,0.748,0.494,19.65382405805332,0.0,1.0,1.0,1.0,1.0,1.0,6,"b'{1: (366, 248), 2: (394, 258)}'",1.806781267168636,0 days 00:00:00.725000,0.02,0.003,-6.143600060055405,17.8188889145228,0.0494969136514522,0.728,0.491,0.748,0.494,19.65382405805332,0.0,1.0,1.0,0.0,1.0,1.0,0.0545939557168147,6,0.5454545454545454,0.0103052367805281,0.0201349889020134,0.0545939557168147,0.025000000000000022,0.009000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.026570660511172867,Forward & Anti-Clockwise,1.0
2024-08-02 00:39:00.170,3,54,0.773,0.505,5.906141113770502,0.0,0.0,0.0,1.0,1.0,1.0,7,"b'{1: (378, 257), 2: (407, 260)}'",0.5296244198961513,0 days 00:00:00.681000,0.003,0.003,-8.280682242721753,3.814074834290352,0.0105946523174732,0.77,0.502,0.773,0.505,5.906141113770502,0.0,0.0,0.0,1.0,1.0,1.0,0.0164059475382513,7,0.6363636363636364,0.0117493190135975,0.6685714736668571,0.0164059475382513,0.018000000000000016,0.0040000000000000036,0.0,0.0,-1.0,0.0,0.0,0.0,0.01843908891458579,Forward & Anti-Clockwise,1.0
2024-08-02 00:39:02.103,3,56,0.742,0.503,26.565051177077976,0.0,0.0,0.0,1.0,1.0,1.0,2,"b'{1: (364, 251), 2: (390, 264)}'",-1.2757581551551185,0 days 00:00:00.963000,-0.013,-0.003,10.598220267984516,16.504361381755018,0.0458454482826528,0.755,0.506,0.742,0.503,26.565051177077976,0.0,0.0,0.0,1.0,1.0,1.0,0.0737918088252166,2,0.1818181818181818,0.0565021553387245,0.6685714736668571,0.0737918088252166,-0.018000000000000016,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.018027756377319962,Backward & Clockwise,1.0
2024-08-02 00:39:03.237,3,57,0.729,0.499,30.963756532073543,0.0,0.0,0.0,1.0,1.0,1.0,11,"b'{1: (358, 248), 2: (383, 263)}'",-1.2818178042906712,0 days 00:00:01.134000,-0.013,-0.004,10.060689795322958,26.565051177077976,0.0737918088252166,0.742,0.503,0.729,0.499,30.963756532073543,0.0,0.0,0.0,1.0,1.0,1.0,0.0860104348113154,11,1.0,0.0247037070333665,0.6685714736668571,0.0860104348113154,-0.013000000000000012,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.013341664064126346,Backward & Clockwise,1.0
2024-08-02 00:39:05.125,3,59,0.711,0.494,38.047042531826094,0.0,0.0,0.0,1.0,1.0,1.0,11,"b'{1: (350, 244), 2: (373, 262)}'",-0.2642424159165613,0 days 00:00:00.942000,-0.002,-0.002,7.0832859997525475,38.047042531826094,0.1056862292550724,0.713,0.496,0.711,0.494,38.047042531826094,0.0,0.0,0.0,1.0,1.0,1.0,0.1056862292550724,11,1.0,0.0,0.6685714736668571,0.1056862292550724,-0.016000000000000014,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.01627882059609972,Backward & Clockwise,1.0
2024-08-02 00:39:07.993,3,62,0.686,0.481,40.815083874881566,0.0,0.0,0.0,0.0,0.0,1.0,10,"b'{1: (338, 237), 2: (360, 256)}'",-0.2332523930950253,0 days 00:00:01.080000,-0.0019999999999998,-0.002,0.0,40.815083874881566,0.1133752329857821,0.688,0.483,0.686,0.481,40.815083874881566,0.0,0.0,0.0,0.0,0.0,0.0,0.1133752329857821,10,0.9090909090909092,0.0,0.8472053394847205,0.1133752329857821,-0.016000000000000014,-0.010000000000000009,0.0,0.0,0.0,-1.0,0.0,0.0,0.018867962264113223,Backward,1.0
2024-08-02 00:39:14.609,3,69,0.654,0.455,55.17551084304319,0.0,0.0,0.0,1.0,0.0,1.0,5,"b'{1: (325, 222), 2: (341, 245)}'",-1.6535849137550944,0 days 00:00:01.160000,-0.017,-0.0159999999999999,5.440332031005482,45.0,0.125,0.671,0.471,0.654,0.455,55.17551084304319,0.0,0.0,1.0,1.0,0.0,1.0,0.1532653078973422,5,0.4545454545454545,0.0571470054241987,0.8562188635856219,0.1532653078973422,-0.014000000000000012,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.017204650534085267,Backward & Clockwise,0.9999999999999999
2024-08-02 00:39:15.520,3,70,0.649,0.448,63.43494882292202,0.0,0.0,1.0,1.0,0.0,1.0,3,"b'{1: (324, 217), 2: (337, 243)}'",-0.568833501033306,0 days 00:00:00.911000,-0.005,-0.007,10.175510843043185,55.17551084304319,0.1532653078973422,0.654,0.455,0.649,0.448,63.43494882292202,0.0,1.0,1.0,1.0,0.0,1.0,0.1762081911747834,3,0.2727272727272727,0.0463860885529564,0.0074468806007446,0.1762081911747834,-0.017000000000000015,-0.01599999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.02334523505985749,Backward & Clockwise,1.0
2024-08-02 00:39:20.168,3,75,0.689,0.506,49.184916125118434,0.0,1.0,1.0,1.0,1.0,1.0,5,"b'{1: (341, 248), 2: (360, 270)}'",2.1843620960830203,0 days 00:00:00.951000,0.0169999999999999,0.019,-5.427799460633253,51.95295746817391,0.1443137707449275,0.672,0.487,0.689,0.506,49.184916125118434,0.0,1.0,1.0,1.0,1.0,1.0,0.1366247670142178,5,0.4545454545454545,-0.015545683758388,0.0201349889020134,0.1366247670142178,0.010000000000000009,0.016000000000000014,0.0,0.0,0.0,0.0,1.0,0.0,0.018867962264113223,Right & Anti-Clockwise,1.0
2024-08-02 00:39:22.094,3,77,0.73,0.545,35.31121343963321,0.0,1.0,1.0,1.0,1.0,1.0,2,"b'{1: (359, 270), 2: (383, 287)}'",2.696093706351178,0 days 00:00:01.124000,0.019,0.013,-5.5820971524148035,43.60281897270363,0.1211189415908434,0.711,0.532,0.73,0.545,35.31121343963321,0.0,0.0,1.0,1.0,1.0,1.0,0.0980867039989811,2,0.1818181818181818,-0.0465667457568135,0.0201349889020134,0.0980867039989811,0.02200000000000002,0.026000000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.034058772731852836,Right & Anti-Clockwise,1.0
2024-08-02 00:39:22.981,3,78,0.743,0.551,30.963756532073543,0.0,0.0,1.0,1.0,1.0,1.0,0,"b'{1: (365, 274), 2: (390, 289)}'",1.8399887831797048,0 days 00:00:00.887000,0.013,0.006,-8.291605533070424,35.31121343963321,0.0980867039989811,0.73,0.545,0.743,0.551,30.963756532073543,0.0,0.0,1.0,1.0,1.0,1.0,0.0860104348113154,0,0.0,-0.0244158890212022,0.5063607384506361,0.0860104348113154,0.019000000000000017,0.013000000000000012,0.0,-1.0,0.0,0.0,0.0,0.0,0.023021728866442697,Forward & Anti-Clockwise,1.0
2024-08-02 00:39:24.799,3,80,0.764,0.564,19.65382405805332,0.0,0.0,0.0,1.0,1.0,1.0,1,"b'{1: (374, 283), 2: (402, 293)}'",0.9602090997328347,0 days 00:00:00.712000,0.005,0.0039999999999998,-7.001267557495339,23.962488974578207,0.0665624693738283,0.759,0.56,0.764,0.564,19.65382405805332,1.0,0.0,0.0,1.0,1.0,1.0,0.0545939557168147,1,0.0909090909090909,-0.0241980281043132,0.6685714736668571,0.0545939557168147,0.016000000000000014,0.009000000000000008,0.0,0.0,-1.0,0.0,0.0,0.0,0.018357559750685835,Forward & Anti-Clockwise,1.0
2024-08-02 00:39:27.403,3,83,0.831,0.586,38.047042531826094,0.0,0.0,0.0,1.0,1.0,1.0,3,"b'{1: (410, 290), 2: (433, 308)}'",2.2081365548949714,0 days 00:00:00.988000,0.004,0.006,21.542681150071076,38.047042531826094,0.1056862292550724,0.827,0.58,0.831,0.586,38.047042531826094,0.0,1.0,0.0,1.0,1.0,1.0,0.1056862292550724,3,0.2727272727272727,0.0,0.6685714736668571,0.1056862292550724,0.05799999999999994,0.014000000000000012,-1.0,0.0,0.0,0.0,0.0,0.0,0.05966573556070514,Forward & Clockwise,1.0
2024-08-02 00:39:30.932,3,87,0.806,0.553,46.39718102729637,0.0,1.0,1.0,1.0,1.0,1.0,4,"b'{1: (399, 272), 2: (419, 293)}'",3.8665013940966713,0 days 00:00:00.927000,0.015,0.013,-11.085967587663163,43.60281897270363,0.1211189415908434,0.791,0.54,0.806,0.553,46.39718102729637,0.0,1.0,0.0,1.0,1.0,1.0,0.1288810584091566,4,0.3636363636363636,0.0156935043315455,0.0201349889020134,0.1288810584091566,-0.016000000000000014,-0.018000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.024083189157584613,Left & Anti-Clockwise,1.0
2024-08-02 00:39:33.308,3,90,0.793,0.516,72.18111108547726,0.0,1.0,0.0,0.0,1.0,1.0,8,"b'{1: (398, 250), 2: (407, 278)}'",-2.0269067494530533,0 days 00:00:00.948000,-0.004,-0.015,12.528807709151465,71.56505117707798,0.1987918088252166,0.797,0.531,0.793,0.516,72.18111108547726,0.0,1.0,0.0,0.0,0.0,1.0,0.2005030863485479,8,0.7272727272727273,0.0034598733636055,0.7974120051797412,0.2005030863485479,-0.008000000000000007,-0.016000000000000014,0.0,0.0,0.0,-1.0,0.0,0.0,0.017888543819998336,Left & Clockwise,1.0
2024-08-02 00:39:34.127,3,91,0.785,0.503,71.56505117707798,0.0,1.0,0.0,0.0,0.0,1.0,6,"b'{1: (394, 244), 2: (403, 271)}'",-1.9774191274526196,0 days 00:00:00.819000,-0.008,-0.013,0.6160599083992793,72.18111108547726,0.2005030863485479,0.793,0.516,0.785,0.503,71.56505117707798,0.0,1.0,0.0,0.0,0.0,1.0,0.1987918088252166,6,0.5454545454545454,-0.0034598733636055,0.6585231062658523,0.1987918088252166,-0.0040000000000000036,-0.015000000000000013,0.0,0.0,0.0,0.0,-1.0,0.0,0.015524174696260037,Left,0.9007117712069
2024-08-02 00:39:37.616,3,95,0.779,0.483,84.0938588862295,0.0,1.0,0.0,0.0,1.0,1.0,3,"b'{1: (394, 233), 2: (397, 262)}'",0.22888894916385,0 days 00:00:00.966000,0.002,0.001,6.286893361736475,75.96375653207355,0.2110104348113154,0.777,0.482,0.779,0.483,84.0938588862295,0.0,1.0,0.0,0.0,1.0,1.0,0.2335940524617486,3,0.2727272727272727,0.0456597226909632,0.7974120051797412,0.2335940524617486,-0.0050000000000000044,-0.015000000000000013,0.0,0.0,-1.0,0.0,0.0,0.0,0.01581138830084191,Left & Clockwise,1.0
2024-08-02 00:39:38.484,3,96,0.772,0.452,81.86989764584405,0.0,1.0,0.0,0.0,1.0,1.0,6,"b'{1: (390, 218), 2: (394, 246)}'",-2.9331554523368206,0 days 00:00:00.868000,-0.007,-0.0309999999999999,8.130102354155952,84.0938588862295,0.2335940524617486,0.779,0.483,0.772,0.452,81.86989764584405,0.0,1.0,0.0,0.0,1.0,1.0,0.2274163823495668,6,0.5454545454545454,-0.0124900584381378,0.7974120051797412,0.2274163823495668,0.0020000000000000018,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.002236067977499792,Clockwise,0.909907481866602
2024-08-02 00:39:41.620,3,100,0.762,0.41,61.699244233993625,1.0,0.0,0.0,0.0,1.0,1.0,6,"b'{1: (380, 198), 2: (394, 224)}'",1.1057236200737426,0 days 00:00:00.618000,0.005,0.0129999999999999,-12.04167416668463,67.83365417791754,0.188426817160882,0.757,0.397,0.762,0.41,61.699244233993625,0.0,0.0,0.0,0.0,0.0,0.0,0.1713867895388711,6,0.5454545454545454,-0.0344516519855464,0.5284663102528466,0.1713867895388711,-0.006000000000000005,-0.012999999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.014317821063276314,Left & Anti-Clockwise,1.0
2024-08-02 00:39:52.977,4,10,0.762,0.421,46.39718102729637,1.0,0.0,0.0,0.0,1.0,1.0,3,"b'{1: (377, 206), 2: (397, 227)}'",-0.6158141584034342,0 days 00:00:01.153000,-0.005,-0.009,-11.566257538334582,49.184916125118434,0.1366247670142178,0.767,0.43,0.762,0.421,46.39718102729637,1.0,1.0,0.0,0.0,1.0,1.0,0.1288810584091566,3,0.2727272727272727,-0.015656286471886,0.5284663102528466,0.1288810584091566,-0.0050000000000000044,-0.009000000000000008,0.0,0.0,-1.0,0.0,0.0,0.0,0.01029563014098701,Left & Anti-Clockwise,1.0
2024-08-02 00:39:56.245,4,14,0.743,0.396,29.248826336546983,1.0,1.0,0.0,0.0,1.0,1.0,10,"b'{1: (365, 197), 2: (390, 211)}'",-0.2650581386415226,0 days 00:00:00.659000,-0.003,-0.004,-8.44752724790851,33.69006752597977,0.0935835209054993,0.746,0.4,0.743,0.396,29.248826336546983,1.0,1.0,0.0,0.0,1.0,0.0,0.0812467398237416,10,0.9090909090909092,-0.0249425938665488,0.4019114161401911,0.0812467398237416,-0.01100000000000001,-0.010999999999999954,0.0,0.0,0.0,0.0,0.0,1.0,0.01555634918610402,Backward & Anti-Clockwise,1.0
2024-08-02 00:40:08.418,4,28,0.788,0.434,28.30075576600637,1.0,0.0,0.0,1.0,0.0,1.0,10,"b'{1: (387, 216), 2: (413, 230)}'",0.7909390142577419,0 days 00:00:00.847000,0.015,0.01,0.6138598631093259,32.61924307119284,0.0906090085310912,0.773,0.424,0.788,0.434,28.30075576600637,1.0,0.0,0.0,1.0,0.0,0.0,0.0786132104611288,10,0.9090909090909092,-0.0242531919291845,0.8668739188866874,0.0786132104611288,0.013000000000000012,0.009000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.01581138830084191,Forward,0.9026540134978768
2024-08-02 00:40:12.843,4,33,0.796,0.441,17.8188889145228,1.0,0.0,0.0,1.0,0.0,0.0,3,"b'{1: (390, 222), 2: (418, 231)}'",0.0,0 days 00:00:01.135000,0.0,0.0,-6.143600060055405,17.8188889145228,0.0494969136514522,0.796,0.441,0.796,0.441,17.8188889145228,1.0,1.0,0.0,1.0,0.0,0.0,0.0494969136514522,3,0.2727272727272727,0.0,0.4335424446433542,0.0494969136514522,-0.0010000000000000009,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0014142135623730963,Anti-Clockwise,0.9234723366627633
2024-08-02 00:40:15.144,4,36,0.791,0.444,3.9451862290375743,0.0,1.0,0.0,1.0,0.0,0.0,6,"b'{1: (387, 227), 2: (416, 229)}'",-0.1442795663251655,0 days 00:00:00.694000,-0.001,-0.002,-8.280682242721753,3.814074834290352,0.0105946523174732,0.792,0.446,0.791,0.444,3.9451862290375743,0.0,1.0,0.0,0.0,0.0,0.0,0.0109588506362154,6,0.5454545454545454,0.0007363388140769,0.1193141960119314,0.0109588506362154,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,Anti-Clockwise,1.0
2024-08-02 00:40:27.312,4,51,0.75,0.43,28.30075576600637,1.0,0.0,1.0,1.0,0.0,1.0,0,"b'{1: (368, 214), 2: (394, 228)}'",-0.6526251835341267,0 days 00:00:00.712000,-0.021,-0.006,6.143600060055405,23.962488974578207,0.0665624693738283,0.771,0.436,0.75,0.43,28.30075576600637,0.0,0.0,1.0,1.0,0.0,1.0,0.0786132104611288,0,0.0,0.0243642761219073,0.5807085556580709,0.0786132104611288,-0.027000000000000024,-0.01100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02915475947422653,Backward & Clockwise,1.0
2024-08-02 00:40:32.972,4,57,0.751,0.435,13.57043438516149,0.0,0.0,1.0,0.0,1.0,1.0,10,"b'{1: (367, 220), 2: (396, 227)}'",-0.3853388306771013,0 days 00:00:00.973000,-0.009,-0.004,-6.143600060055405,17.8188889145228,0.0494969136514522,0.76,0.439,0.751,0.435,13.57043438516149,0.0,0.0,1.0,0.0,1.0,0.0,0.037695651069893,10,0.9090909090909092,-0.0238598786615083,0.4866162950486616,0.037695651069893,-0.009000000000000008,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.01029563014098701,Backward & Anti-Clockwise,1.0
2024-08-02 00:41:07.875,4,97,0.712,0.44,335.22485943116806,0.0,0.0,0.0,1.0,0.0,0.0,1,"b'{1: (349, 232), 2: (375, 220)}'",0.0,0 days 00:00:00.888000,0.0,0.0,-5.121316510778627,335.22485943116806,0.931180165086578,0.712,0.44,0.712,0.44,335.22485943116806,1.0,0.0,0.0,1.0,0.0,0.0,0.931180165086578,1,0.0909090909090909,0.0,0.990209387399021,0.931180165086578,-0.020000000000000018,0.008000000000000007,0.0,-1.0,0.0,0.0,0.0,0.0,0.021540659228538036,Backward & Anti-Clockwise,1.0
2024-08-02 00:41:28.905,5,19,0.701,0.436,352.14668669802177,1.0,0.0,0.0,1.0,1.0,0.0,9,"b'{1: (342, 226), 2: (371, 222)}'",0.0,0 days 00:00:00.974000,0.0,0.0,-5.87837929109628,352.14668669802177,0.9781852408278382,0.701,0.436,0.701,0.436,352.14668669802177,1.0,0.0,0.0,1.0,1.0,0.0,0.9781852408278382,9,0.8181818181818182,0.0,0.5176131072517614,0.9781852408278382,0.0,0.0010000000000000009,1.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000009,Anti-Clockwise,0.9422927040499429
2024-08-02 00:41:32.538,5,24,0.699,0.438,352.14668669802177,0.0,0.0,0.0,1.0,1.0,0.0,0,"b'{1: (341, 227), 2: (370, 223)}'",0.046678874041541,0 days 00:00:00.635000,-0.001,0.001,-6.310596821107481,349.87532834460217,0.9718759120683392,0.7,0.437,0.699,0.438,352.14668669802177,0.0,0.0,0.0,1.0,1.0,0.0,0.9781852408278382,0,0.0,0.0127562468504381,0.4848883791484888,0.9781852408278382,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000009,Anti-Clockwise,0.9460318154949992
2024-08-02 00:42:08.135,5,66,0.634,0.435,46.39718102729637,0.0,0.0,1.0,1.0,0.0,0.0,1,"b'{1: (313, 213), 2: (333, 234)}'",0.0,0 days 00:00:00.734000,0.0,0.0,24.230835205213907,46.39718102729637,0.1288810584091566,0.634,0.435,0.634,0.435,46.39718102729637,1.0,0.0,1.0,1.0,0.0,0.0,0.1288810584091566,1,0.0909090909090909,0.0,0.4707454118470745,0.1288810584091566,-0.007000000000000006,0.0020000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.007280109889280525,Clockwise,0.902395676134045
2024-08-02 00:42:12.021,5,71,0.615,0.416,60.0183606311507,1.0,0.0,1.0,0.0,0.0,1.0,6,"b'{1: (306, 201), 2: (321, 227)}'",-0.4122174741228847,0 days 00:00:00.670000,-0.007,-0.007,5.555776440877537,51.95295746817391,0.1443137707449275,0.622,0.423,0.615,0.416,60.0183606311507,1.0,0.0,1.0,0.0,0.0,1.0,0.166717668419863,6,0.5454545454545454,0.0452963635352128,0.0836314537083631,0.166717668419863,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-1.0,0.0,0.0,0.01131370849898477,Left & Clockwise,1.0
